annotater_id	table_id	hypothesis	label
GW4	T2279	Das Chandos Portrait von William Shakespeare dauerte mehrere Jahre, um zu malen.	N
GW4	T2279	Das Chandos Portrait von William Shakespeare wurde mit Aquarell hergestellt.	C
GW1	T2279	Das Chandos Portrait von William Shakespeare wurde im 17. Jahrhundert gemalt.	E
GW1	T2279	Das Chandos Portrait of William Shakespeare ist seit seiner Malerei in der National Portrait Gallery in London.	N
GW1	T2279	Das Chandos Portrait von William Shakespeare ist über 3 Fuß breit.	C
GW86	T2279	Das Chandos Portrait von William Shakespeare soll von John Taylor gemacht worden sein.	E
GW86	T2279	Das Chandos Portrait von William Shakespeare wurde von John Taylor angefertigt.	N
GW86	T2279	Das Jahr, in dem das Chandos Portrait von William Shakespeare gemacht wurde, ist mit Sicherheit bekannt.	C
GW1	T2280	Chennai hat über 7 Millionen Menschen.	E
GW1	T2280	Chennai war schon immer auf Platz vier.	N
GW1	T2280	Chennai ist über 50.000 Quadratmeilen.	C
GW120	T2280	Chennai hat die größere Dichte von 17.000/km2 (43.000/sq mi) und hat den 4. U-Bahn-Rang.	E
GW120	T2280	Nur Chennai Stadt hat die mehr Dichte Fläche.	N
GW120	T2280	Chennai hat den 1. U-Bahn-Rang.	C
GW4	T2280	Chennai hat über 6 Millionen Menschen, die dort leben.	E
GW4	T2280	Chennai ist seit über 200 Jahren da.	N
GW4	T2280	Chennai ist eine sehr spärliche Stadt	C
GW116	T2281	Das Gemälde war Öl auf Leinwand.	E
GW116	T2281	Das war Vladimir Tretchikoffs einziges Gemälde.	N
GW116	T2281	Das Bild war Buntstift auf Ziegelstein.	C
GW119	T2281	Das chinesische Mädchen wurde 1953-1953 von Vladimir Tretchikoff gemalt.	E
GW119	T2281	Ölfarben, die verwendet wurden, um chinesisches Mädchen herzustellen, bestanden aus Leinöl, Mohnsamenöl, Walnussöl und Safloröl.	N
GW119	T2281	Chinese Girl wurde 2018 von einem chinesischen Maler gemalt.	C
GW1	T2281	Chinese Girl ist ein Gemälde.	E
GW1	T2281	Vladimir Tretchikoff starb, bevor jemand Chinese Girl sah.	N
GW1	T2281	Chinesisches Mädchen wurde im 19. Jahrhundert gemalt.	C
GW119	T2282	Choe Museon Geschichte wurde mit dem koreanischen Alphabet geschrieben.	E
GW119	T2282	Choe Museon Geschichte wurde ursprünglich mit dem koreanischen Alphabet geschrieben, aber dann wurde es in das lateinische oder römische Alphabet übersetzt	N
GW119	T2282	Choe Museon Geschichte wurde in Mandarin geschrieben.	C
GW4	T2282	Choe Museon wurde ursprünglich geschrieben Choe Mus n	E
GW4	T2282	Choe Museon kommt aus Korea.	N
GW4	T2282	Choe Museon hatte in allen Sprachen den gleichen Namen.	C
GW1	T2282	Choe Museons Griff ist nicht in Englisch geschrieben.	E
GW1	T2282	Choe Museon hatte früher eine andere Hanja.	N
GW1	T2282	Choe Museon hat vier überarbeitete Romanisierungen.	C
GW119	T2283	Chōjū-jinbutsu-giga wurde im 12. und 13. Jahrhundert geschaffen.	E
GW119	T2283	In der Vergangenheit wurde Chōjū-jinbutsu-giga an anderen Orten als Tokio und Kyoto ausgestellt.	N
GW119	T2283	Chōjū-jinbutsu-giga wurde im 15. Jahrhundert gegründet.	C
GW116	T2283	Chōjū-jinbutsu-giga wurde mit Papier und Tinte hergestellt.	E
GW116	T2283	Chōjū-jinbutsu-giga dauerte 12 Jahre.	N
GW116	T2283	Chōjū-jinbutsu-giga wurde mit Öl auf Leinwand hergestellt.	C
GW4	T2283	Chōjū-jinbutsu-giga wurde vor über 800 Jahren gegründet.	E
GW4	T2283	Chōjū-jinbutsu-giga dürfen in Museen besichtigt werden.	N
GW4	T2283	Chōjū-jinbutsu-giga sind erhältlich.	C
GW89	T2284	Chop Suey wurde Ende der 1920er Jahre gemalt.	E
GW89	T2284	Chop Suey wurde von mehr als einer Person gemalt.	N
GW89	T2284	Chop Suey ist nur einen Fuß lang.	C
GW112	T2284	Chop Suey wurde Ende der 1920er Jahre fertiggestellt.	E
GW112	T2284	Chop Suey ist ein abstraktes Gemälde.	N
GW112	T2284	Chop Suey ist ein Broadway-Musical.	C
GW28	T2284	Chop Suey ist ein Kunstwerk des 20. Jahrhunderts.	E
GW28	T2284	Chop Suey wurde von einem amerikanischen Künstler gemalt.	N
GW28	T2284	Chop Suey war eine Skulptur, die so groß wie breit war.	C
GW116	T2285	CLC stammt aus Südkorea.	E
GW116	T2285	CLC hat 4 Alben veröffentlicht.	N
GW116	T2285	CLC stammt aus den USA.	C
GW89	T2285	CLC hat seinen Sitz in Südkorea.	E
GW89	T2285	CLC ist in Südkorea sehr beliebt.	N
GW89	T2285	CLC ist seit über einem Jahrzehnt aufgetreten.	C
GW119	T2285	CLC ist eine K-Pop-Band aus Südkorea.	E
GW119	T2285	Zu den zugehörigen Handlungen der bNS-Mitglieder gehören Unite Cube.	N
GW119	T2285	CLC ist eine nordkoreanische Band.	C
GW4	T2286	Colby hat mehr als einen Namen.	E
GW4	T2286	Colby wurde in den Vereinigten Staaten entwickelt.	N
GW4	T2286	Colby ist eine Art Weichkäse.	C
GW119	T2286	Colby ist eine Käsesorte, die in Colby, Wisconsin, entwickelt wurde.	E
GW119	T2286	Colby wird nicht mehr in Colby, Wisconsin produziert.	N
GW119	T2286	Colby-Käse wurde in New York City hergestellt.	C
GW52	T2286	Colby existiert in den Vereinigten Staaten	E
GW52	T2286	Colby ist, wo der Käse herkam.	N
GW52	T2286	Colby hat eine lange Alterungszeit.	C
GW112	T2287	Cork Dry Gin ist schon seit dem 18. Jahrhundert	E
GW112	T2287	Cork Dry Gin wird in Irland hergestellt.	N
GW112	T2287	Cork Dry Gin ist 25% ABV.	C
GW52	T2287	Cork Dry Gin existiert seit über 200 Jahren.	E
GW52	T2287	Cork Dry Gin variiert im Alkoholgehalt pro Flasche.	N
GW52	T2287	Cork Dry Gin hat eine dunkle Farbe.	C
GW4	T2287	Cork Dry Gin hat mehr als 25% Alkohol.	E
GW4	T2287	Cork Dry Gin wird seit fast 300 Jahren hergestellt.	N
GW4	T2287	Cork Dry Gin wurde in Großbritannien hergestellt.	C
GW4	T2288	Malus domestica Cornish Gilliflower ist seit über 200 Jahren da.	E
GW4	T2288	Malus domestica Cornish Gilliflower hatte eine Sorte.	N
GW4	T2288	Malus domestica Cornish Gilliflower ist bekannt dafür, eine neue Pflanze zu sein.	C
GW114	T2288	Die Cornish Gilliflower ist eine Sorte von Apfel.	E
GW114	T2288	cultivar wurde in einem Ferienhausgarten in Truro gefunden	N
GW114	T2288	1800 wurde der Royal Horticultural Society von Sir Christopher Hawkins zur Kenntnis gebracht	C
GW113	T2288	malus domestica cornish gilliflower eingeführt im Jahre 1813.	E
GW113	T2288	Malus domestica Ursprung von 1813 und Sorten von 1824	N
GW113	T2288	Cornish Gilliflower Herkunft im Jahre 1765	C
GW121	T2289	Männer-Cricket beteiligt nur eine kleine Anzahl von Ländern an den Olympischen Spielen.	E
GW121	T2289	Männer Cricket zog großes Publikum an der II Olympiade.	N
GW121	T2289	In den Wintermonaten wurde die Cricket der Männer an der II.	C
GW111	T2289	Es gab 24 Konkurrenten in der Mens Cricket Spiel der II Olympiade.	E
GW111	T2289	Eine der Nationen gewann alle Spiele.	N
GW111	T2289	Die Cricket-Spiele der Männer fanden im September statt.	C
GW114	T2289	Ursprünglich waren Teams aus Belgien, Frankreich, Großbritannien und den Niederlanden für das Turnier vorgesehen.	E
GW114	T2289	Das einzige Spiel des Turniers wurde zwischen Teams gespielt, die Großbritannien und Frankreich	N
GW114	T2289	wurde mit 158 Läufen von Großbritannien gewonnen.	C
GW28	T2290	Das Land Curaçao ist eine mehrsprachige Nation.	E
GW28	T2290	Das Land Curaçao ist eine multireligiöse Gesellschaft.	N
GW28	T2290	Das Land Curaçao wird von einem Präsidenten regiert.	C
GW4	T2290	Das Land Curaçao spricht mehr als eine Sprache offiziell.	E
GW4	T2290	Das Land von Curaçao ist seit über 200 Jahren.	N
GW4	T2290	Das Land Curaçao hat einen Kongress.	C
GW114	T2290	Das Land war früher Teil der Curaçao und Dependencies Kolonie in 1815–1954	E
GW114	T2290	Dieser Artikel ist über das Inselland.	N
GW114	T2290	Es ist ein konstituierendes Land des Königreichs der Niederlande.	C
GW122	T2291	Der Ursprung des Landes ist Schottland.	E
GW122	T2291	Es wird im Jahr 23 März 1926 eingeführt	N
GW122	T2291	Alkohol in Volumen beträgt 60%.	C
GW114	T2291	Cutty Sark ist ein Whisky aus dem Hause La Martiniquaise.	E
GW114	T2291	März 1923 als Produkt von Berry Bros.	N
GW114	T2291	Diese Zeichnung ist seit 1955 auf den Whiskyflaschen zu sehen.	C
GW116	T2291	Hersteller ist die Edrington Group.	E
GW116	T2291	Sie enthält den durchschnittlichen nationalen Alkoholgehalt in Vol.-%.	N
GW116	T2291	Die Art des Getränks ist ein Lager.	C
GW116	T2292	Die Veranstaltung fand am 1. August statt.	E
GW116	T2292	Die USA haben das Gold gewonnen.	N
GW116	T2292	Die Siegerzeit dauerte über 55 Minuten.	C
GW121	T2292	Der Straßen-Zeit-Prozess der Männer wurde an mehreren Orten bestritten.	E
GW121	T2292	Die Zeit der Männer war ein Weltrekord.	N
GW121	T2292	Es gab nur einen Konkurrent aus jeder Nation, der daran teilnahm.	C
GW89	T2292	Die Straßen-Zeit-Tests der Männer wurden an zwei verschiedenen Orten durchgeführt.	E
GW89	T2292	Der Gewinner war aus Jamaika.	N
GW89	T2292	Es gab 47 Konkurrenten aus 31 Nationen.	C
GW114	T2293	Das individuelle Zeitfahren der Männer war eines von 18 Radrennen der Olympischen Sommerspiele 2016.	E
GW114	T2293	Die Veranstaltung begann und endete am 10. August in Pontal, einer kleinen Halbinsel und Strand in der Recreio dos Bandeirantes Nachbarschaft	N
GW114	T2293	Der Start und das Ziel des Rennens waren Teil des Barra-Locations-Clusters und einer von sieben temporären Veranstaltungsorten der Olympischen Sommerspiele 2016.	C
GW52	T2293	Die Straßenzeit von Männern bei den Spielen der XXXI-Olympiade wurde im Jahr 2016 durchgeführt.	E
GW52	T2293	Die XXXI Olympiade war der einzige Straßenkurs in der olympischen Geschichte.	N
GW52	T2293	Männers Road Time Trial bei den Spielen der XXXI Olympiade hatte einen Konkurrent pro Land.	C
GW89	T2293	Die Männerprozesse fanden am 10. August 2016 statt.	E
GW89	T2293	Der Gewinner war aus England.	N
GW89	T2293	Es gab 30 Konkurrenten.	C
GW4	T2294	Malus domestica Dabinett wurde in Europa hergestellt.	E
GW4	T2294	Malus domestica Dabinett war über 100 Jahre alt.	N
GW4	T2294	Malus domestica Dabinett wurde vor kurzem hergestellt.	C
GW112	T2294	Malus domestica Dabinett stammt wahrscheinlich aus dem frühen 20. Jahrhundert.	E
GW112	T2294	Malus domestica Dabinett ist nicht mehr verfügbar.	N
GW112	T2294	Malus domestica Dabinett kommt aus Frankreich.	C
GW114	T2294	Dabinett ist eine Apfelsorte, die üblicherweise in Somerset zur Herstellung von Apfelwein verwendet wird.	E
GW114	T2294	Als bittersüßer Ciderapfel eingestuft, hat Dabinett kleine, gelb-grüne Früchte, die mit Rot gefleckt sind und normalerweise im November im Vereinigten Königreich geerntet werden.	N
GW114	T2294	Ein Sämling dieser Sorte, bekannt als Black Dabinett, auch lokal bekannt als Tommy Rodford	C
GW116	T2295	7 Bezirke sind in Daegu.	E
GW116	T2295	Daegu hatte schon immer 7 Bezirke.	N
GW116	T2295	10 Bezirke sind in Daegu.	C
GW4	T2295	Daegu hat mehr als einen großen Bezirk.	E
GW4	T2295	Daegu befindet sich in Korea.	N
GW4	T2295	Daegu hat den gleichen Namen in allen Sprachen.	C
GW89	T2295	Daegu ist in sieben Bezirke eingebrochen.	E
GW89	T2295	Daegu ist eine kleine Stadt.	N
GW89	T2295	Daegu hat fünf Bezirke.	C
GW111	T2296	Maxfield Parrish war ein Künstler.	E
GW111	T2296	Daybreak ist Maxfield Parrishs Lieblingsgemälde.	N
GW111	T2296	Daybreak wurde 1935 gemalt.	C
GW28	T2296	Daybreak ist ein Kunstwerk aus dem 29. Jahrhundert.	E
GW28	T2296	Daybreak ist eine Skulptur aus Marmor.	N
GW28	T2296	Der Tagesanbruch ist so groß, wie er breit ist.	C
GW112	T2296	Der Tagesanbruch wurde Anfang der 1920er Jahre vollendet.	E
GW112	T2296	Daybreak ist ein abstraktes Gemälde.	N
GW112	T2296	Daybreak ist ein klassisches Werk der Renaissance-Kunst.	C
GW4	T2297	Diet Rite Pure Zero wurde vor über 50 Jahren hergestellt.	E
GW4	T2297	Diet Rite Pure Zero wurde von der gleichen Firma wie Dr. Pepper hergestellt.	N
GW4	T2297	Diet Rite Pure Zero wird noch heute hergestellt.	C
GW13	T2297	Diet Rite Pure Zero ist ein amerikanisches Produkt.	E
GW13	T2297	Diet Rite Pure Zero ist beliebter als Tab.	N
GW13	T2297	Diet Rite Pure Zero ist nur seit vierzig Jahren auf dem Markt.	C
GW116	T2297	Diet Rite Pure Zero ist eine Diät Cola.	E
GW116	T2297	Diet Rite Pure Zero wurde in Kalifornien gegründet.	N
GW116	T2297	Diet Rite Pure Zero ist nicht-Diät.	C
GW119	T2298	Dirty Deeds Done Dirt Cheap wurde in den Albert Studios in Sydney, Australien	E
GW119	T2298	Dirty Deeds Done Dirt Cheap Label war 50/50 Produktion von Albert Productions (Australien) und Atlantic Records (International).	N
GW119	T2298	Dirty Deeds Done Dirt Cheap gehört zum Country-Musik-Genre.	C
GW13	T2298	Dirty Deeds Done Dirt Cheap wurde International veröffentlicht.	E
GW13	T2298	Dirty Deeds Done Dirt Cheap wurde in mehr als fünf Ländern veröffentlicht.	N
GW13	T2298	Dirty Deeds Done Dirt Cheap wurde in den Vereinigten Staaten aufgenommen.	C
GW117	T2298	Dirty Deeds wurde in verschiedenen Jahrzehnten veröffentlicht.	E
GW117	T2298	Dirty Deeds wurde in den Vereinigten Staaten besser aufgenommen als in Australien.	N
GW117	T2298	Dirty Deeds hatte eine Laufzeit von über 50 Minuten.	C
GW1	T2299	Das Tauchen bei den Spielen der XXX-Olympiade lief über 10 Tage.	E
GW1	T2299	Das Tauchen bei den Spielen der XXX-Olympiade sollte ursprünglich nicht im Aquatics Centre stattfinden.	N
GW1	T2299	Das Tauchen bei den Spielen der XXX-Olympiade hatte Konkurrenten aus über 3 Dutzend Nationen.	C
GW28	T2299	Das Tauchen bei den Spielen der XXX-Olympiade fand über eine Woche im Sommer statt.	E
GW28	T2299	Das Tauchen bei den Spielen der XXX-Olympiade hatte die meisten Teilnehmer jeder Veranstaltung.	N
GW28	T2299	Das Tauchen bei den Spielen der XXX-Olympiade wurde von nur einer Handvoll Ländern bestritten.	C
GW117	T2299	Das Tauchen fand im Sommer statt.	E
GW117	T2299	Tauchen hatte sowohl männliche als auch weibliche Teilnehmer.	N
GW117	T2299	Das Tauchen fand an mehreren Orten statt.	C
GW4	T2300	Männer synchronisierten 10 Meter Plattform bei den Spielen der XXX Olympiade nur an einem Tag.	E
GW4	T2300	Männer synchronisierten 10 Meter Plattform bei den Spielen der XXX Olympiade hatte mehr als ein Gewinner.	N
GW4	T2300	Männer synchronisierten 10 Meter Plattform bei den Spielen der XXX Olympiade hatte Menschen aus nur 4 Ländern.	C
GW83	T2300	Die synchronisierte 10-Meter-Plattform hatte Wettbewerber aus acht Ländern	E
GW83	T2300	Die synchronisierte 10 Meter Plattform fand Anfang Juli statt	N
GW83	T2300	Synchronisierte 10 Meter Plattform hatte zwei Wettbewerber je aus acht Ländern	C
GW121	T2300	Die synchronisierte 10-Meter-Plattform der Männer fand im Sommerteil der XXX-Olympiade statt.	E
GW121	T2300	Die synchronisierte 10-Meter-Plattform der Männer hatte ein sehr enges Finish.	N
GW121	T2300	Mehr als die Hälfte der Länder der Welt hatte Konkurrenten in der Männer synchronisiert 10 Meter Plattform.	C
GW52	T2301	Das Tauchen bei der XXXI Olympiade war eine zweiwöchige Veranstaltung.	E
GW52	T2301	Tauchen bei der XXXI Olympiade war für Männer und Frauen.	N
GW52	T2301	Das Tauchen in der XXXI-Olympiade beherbergte über 140 Teilnehmer.	C
GW116	T2301	Die Veranstaltung fand im Maria Lenk Aquatic Center statt.	E
GW116	T2301	Alle Ereignisse dauerten die gleiche Dauer.	N
GW116	T2301	Die Veranstaltung fand im Toyota Center statt.	C
GW1	T2301	Das Tauchen bei den Spielen der XXXI-Olympiade lief über 10 Tage.	E
GW1	T2301	Das Maria Lenk Aquatic Center wurde bei den Spielen der XXXI-Olympiade	N
GW1	T2301	Tauchen bei den Spielen der XXXI Olympiade hatte Konkurrenten aus über 4 Dutzend Nationen.	C
GW119	T2302	Bei den Spielen der XXXI-Olympiade gab es 28 Teilnehmer im 10-Meter-Tauchen von Men.	E
GW119	T2302	Alle Nationen wurden eingeladen, aber 18 Nationen nahmen nur an Mens 10-Meter-Plattform Tauchen bei den Spielen der XXXI Olympiade	N
GW119	T2302	Der 10-Meter-Plattform-Tauchwettbewerb für Männer bei den Spielen der XXXI Olympiade dauerte bis Ende 2016.	C
GW102	T2302	28 Teilnehmer traten im Maria Lenk Aquatic Center 2 Tage lang im Männer-Tauchen an.	E
GW102	T2302	Von den 28 verschiedenen Teilnehmern, die an den Olympischen Tauchspielen teilnahmen, war vor dieser Veranstaltung keiner im Maria Lenk Aquatic Center gewesen.	N
GW102	T2302	28 Nationen waren bei den Olympischen Spielen im 10 Meter hohen	C
GW86	T2302	Männer 10 Meter Plattform Tauchen bei den Spielen der XXXI Olympiade dauerte zwei Tage.	E
GW86	T2302	Das 10-Meter-Tauchen der Männer fand zuvor bei den Spielen der XXX Olympiade statt.	N
GW86	T2302	Bei den Spielen der XXXI-Olympiade wurde die Gesamtsiegerzahl auf der 10-Meter-Plattform der Männer unter 580 Punkten erreicht.	C
GW117	T2303	Dome A hat eine Höhe von mehr als 4000m.	E
GW117	T2303	Dome A ist die größte aller Kuppeln.	N
GW117	T2303	Dome A hat eine Prominenz von 1700 m.	C
GW107	T2303	Dome A ist sehr hoch.	E
GW107	T2303	Es ist sehr kalt auf Dome A.	N
GW107	T2303	Dome A ist unter Wasser.	C
GW114	T2303	Dome A oder Dome Argus ist die höchste Eiskuppel auf dem antarktischen Plateau	E
GW114	T2303	1.200 Kilometer im Landesinneren.	N
GW114	T2303	Es ist das höchste Eis in der Antarktis	C
GW112	T2304	Dongguans städtische Dichte ist größer als seine Metro-Dichte.	E
GW112	T2304	Die Metro Dongguan hat einen höheren Lebensstandard.	N
GW112	T2304	Die Präfektur Dongguan ist dünn besiedelt.	C
GW116	T2304	Das Gebiet hat mehr als 8 Millionen Menschen.	E
GW116	T2304	Es war schon immer ein städtisches Gebiet.	N
GW116	T2304	Das Gebiet hat mehr als 10 Millionen Menschen.	C
GW114	T2304	Dongguan ist eine Stadt in der chinesischen Provinz Guangdong.	E
GW114	T2304	Huizhou im Nordosten, Shenzhen im Süden und der Pearl River im Westen.	N
GW114	T2304	Dongguans Stadtverwaltung gilt als besonders fortschrittlich bei der Suche nach ausländischen Direktinvestitionen.	C
GW120	T2305	Das Bild Dora Maar au Chat wurde 1941 von Pablo Picasso gezeichnet.	E
GW120	T2305	Pablo Picasso war 1941 der einzige berühmte Künstler.	N
GW120	T2305	Abmessungen des Bildes Dora Maar au Chat hat mehr Zentimeter als jedes andere Bild auf der Welt.	C
GW111	T2305	Pablo Picasso war in den 1940er Jahren Maler.	E
GW111	T2305	Dora Maar au Chat, war Picassos Lieblingsgemälde.	N
GW111	T2305	Dora Maar au Chat wurde 1945 gemalt.	C
GW116	T2305	Pablo Picasso malte Dora Maar au Chat.	E
GW116	T2305	Pablo Picasso malte das Stück in 3 Monaten.	N
GW116	T2305	Das Gemälde wurde 2001 fertig gestellt.	C
GW1	T2306	Doshirak hat eine Webpräsenz.	E
GW1	T2306	Doshirak wurde schon immer von Pando produziert.	N
GW1	T2306	Doshirak wurde im 19. Jahrhundert eingeführt.	C
GW122	T2306	Der Produkttyp ist Ramyeon.	E
GW122	T2306	Es wird im Jahr 1987 von Pando eingeführt.	N
GW122	T2306	Die Herkunft des Landes ist USA	C
GW114	T2306	Doshirak ist eine Marke von Cup Ramyeon, produziert von Pando in Südkorea seit 1986.	E
GW114	T2306	Seine wörtliche Übersetzung bedeutet Lunchbox.	N
GW114	T2306	Seit den 1990er Jahren, als es zum ersten Mal auf den Markt eingeführt wurde	C
GW4	T2307	DOT AU Vodka ist seit über 10 Jahren da.	E
GW4	T2307	DOT AU Vodka ist stärker als andere Wodka auf dem Markt.	N
GW4	T2307	DOT AU Vodka wurde in einem europäischen Land eingeführt.	C
GW1	T2307	DOT AU Vodka kam im 21. Jahrhundert heraus.	E
GW1	T2307	In der Vergangenheit war der Beweis für DOT AU Vodka höher.	N
GW1	T2307	Der Alkoholgehalt von DOT AU Vodka ist eine ungerade Zahl, nicht einmal.	C
GW114	T2307	DOT AU Vodka ist ein australischer Wodka	E
GW114	T2307	Der Hersteller behauptet, dass das Produktionsverfahren für DOT AU Vodka aus einer russischen Familie abgeleitet	N
GW114	T2307	Es wird mit australischen Zutaten erstellt	C
GW110	T2308	Ertrinkendes Mädchen ist ein Öl- und Polymerstück, das Roy Lichtenstein 1963 fertigstellte.	E
